image,foreground_pixels,full_psnr_db,full_ssim,foreground_psnr_db,foreground_ssim,error
IMG_7795.jpg,24860,7.654018995492294,0.46857553379674605,12.345273332134674,0.1292319930309339,
IMG_7808.jpg,11722,4.350109292335635,0.44065843530439514,13.3744699306847,0.13837984195567593,
IMG_7821.jpg,16460,5.76251137730376,0.4638125694740329,12.128881961864924,0.15915939002486304,
IMG_7834.jpg,15940,6.27161147648224,0.4889549943942162,11.78746247397061,0.10145951196628288,
IMG_7847.jpg,20630,6.610766835827885,0.47557085185087683,12.655805880177198,0.1546461835964363,
IMG_7860.jpg,22324,7.464809057944662,0.4573754887148538,12.27015530245292,0.15680005865463967,
IMG_7873.jpg,22979,7.421168364984997,0.47800292756822216,12.666500746429154,0.1519517306399196,
IMG_7887.jpg,14634,5.106119628515852,0.4543013489461239,11.501941721279811,0.1447054045375857,
