image,foreground_pixels,full_psnr_db,full_ssim,foreground_psnr_db,foreground_ssim,error
IMG_8111.jpg,34394,8.218612872440898,0.46082180174429066,16.183884860129456,0.24034940402246358,
IMG_8121.jpg,28601,7.197404362807108,0.47986911654819914,18.98718889404724,0.30271151417775644,
IMG_8131.jpg,25930,7.2169365407229495,0.4769116526452959,18.017619661808986,0.3075882849989948,
IMG_8141.jpg,25410,5.576820883272335,0.3518395564341781,14.942603500828044,0.14865160450898315,
IMG_8151.jpg,38177,6.573284687676132,0.27448435366044355,12.960144518183414,0.058267537203391125,
IMG_8161.jpg,37905,6.338024014820213,0.2519390206552186,13.11030599108004,0.0693150432990235,
IMG_8171.jpg,31151,6.947934143993178,0.262048316940151,13.190781370327054,0.05280549602943171,
IMG_8182.jpg,20236,6.254648254791836,0.2602280877613619,13.41529656986188,0.06938627879353652,
